Time Index,Time,C1,C2,C3,C4
279,19.1685,121.3746523056111641,121.3719137628297915,121.3689407461399128,121.3657157625635534
280,19.1689,121.3746523294056345,121.3719137891362152,121.3689407752069087,121.3657157946612273
281,19.1694,121.3746523532000907,121.3719138154426105,121.3689408042738762,121.3657158267588727
282,19.1699,121.3746523769945327,121.3719138417489916,121.3689408333408153,121.3657158588565039
283,19.1704,121.3746524007889462,121.3719138680553584,121.3689408624077402,121.3657158909540925
284,19.1709,121.3746524245833456,121.3719138943616969,121.3689408914746366,121.3657159230516669
285,19.1714,121.3746524483777307,121.3719139206680211,121.3689409205415188,121.3657159551492128
286,19.1719,121.3746524721720874,121.3719139469743169,121.3689409496083726,121.3657159872467304
287,19.1724,121.3746524959664299,121.3719139732805985,121.3689409786752122,121.3657160193442337
288,19.1729,121.3746525435548023,121.3719140258927922,121.3689410368084509,121.3657160835387572
289,19.1738,121.3746525911431036,121.3719140785049007,121.3689410949416043,121.3657161477331812
290,19.1743,121.3746526149373466,121.3719141048110828,121.3689411240083302,121.3657161798305424
291,19.1748,121.3746526387315896,121.3719141311172365,121.3689411530750277,121.3657162119278752
292,19.1753,121.3746526625258042,121.371914157423376,121.3689411821416826,121.3657162440251938
293,19.1758,121.3746526863200046,121.3719141837294728,121.3689412112083232,121.3657162761224697
294,19.1763,121.3746527101141766,121.3719142100355697,121.3689412402749497,121.3657163082197314
295,19.1768,121.3746527339083343,121.3719142363416381,121.3689412693415477,121.3657163403169648
296,19.1772,121.3746527577024779,121.3719142626477066,121.3689412984081173,121.3657163724141839
297,19.1777,121.3746527814966072,121.3719142889537324,121.3689413274746727,121.3657164045113745
298,19.1782,121.3746528052907081,121.3719143152597439,121.3689413565412138,121.3657164366085226
299,19.1787,121.3746528290847948,121.3719143415657413,121.3689413856077124,121.3657164687056422
300,19.1792,121.3746528528788673,121.3719143678717103,121.3689414146741967,121.3657165008027619
301,19.1797,121.3746528766729114,121.3719143941776508,121.3689414437406526,121.3657165328998389
302,19.1802,121.3746529004669412,121.3719144204835914,121.3689414728070943,121.3657165649968874
303,19.1807,121.3746529242609569,121.3719144467894893,121.3689415018735076,121.3657165970939218
304,19.1812,121.3746529480549583,121.371914473095373,121.3689415309399067,121.3657166291909277
305,19.1816,121.3746529718489455,121.3719144994012424,121.3689415600062631,121.365716661287891
306,19.1821,121.3746529956428901,121.3719145257070977,121.3689415890726053,121.3657166933848401
307,19.1826,121.3746530194368347,121.3719145520129103,121.3689416181389333,121.365716725481775
308,19.1831,121.3746530432307509,121.371914578318723,121.3689416472052329,121.3657167575786673
309,19.1836,121.3746530670246671,121.3719146046245072,121.3689416762715041,121.3657167896755453
310,19.1841,121.3746545892619935,121.3719162875460711,121.368943535778584,121.3657188430438936
311,19.2153,121.3746561114241302,121.3719179703832509,121.3689453951910338,121.365720896306243
312,19.2158,121.3746576335110632,121.3719196531360467,121.3689472545088677,121.3657229494625795
313,19.2471,121.3746591555227923,121.3719213358044584,121.3689491137320857,121.3657250025129031
314,19.2476,121.3746606774593317,121.3719230183885003,121.3689509728606879,121.3657270554572136
315,19.2788,121.3746621993206674,121.3719247008881581,121.3689528318946742,121.3657291082955538
316,19.2793,121.3746629603587905,121.3719255422601151,121.3689537615504577,121.3657301348723507
317,19.2949,121.3746637213780843,121.371926383610969,121.3689546911825659,121.3657311614226444
318,19.2954,121.3746644823785914,121.3719272249407197,121.3689556207910272,121.3657321879464348
319,19.311,121.3746652433602833,121.3719280662493816,121.3689565503758274,121.365733214443722
320,19.3115,121.3746660043231742,121.3719289075369403,121.3689574799369666,121.3657342409144917
321,19.3271,121.3746667652672784,121.3719297488034101,121.3689584094744447,121.3657352673587724
322,19.3276,121.3746675261925674,121.3719305900487626,121.3689593389882759,121.3657362937765356
323,19.3433,121.3746682870990696,121.3719314312730262,121.3689602684784461,121.3657373201678098
324,19.3438,121.3746690479867567,121.3719322724762009,121.3689611979449694,121.3657383465325665
325,19.3594,121.3746698088556428,121.3719331136582724,121.3689621273878174,121.3657393728708342
326,19.3599,121.3746705697057422,121.3719339548192551,121.368963056807047,121.3657403991825845
327,19.3755,121.3746713305370406,121.3719347959591346,121.3689639862025871,121.3657414254678457
328,19.376,121.3746720913495381,121.3719356370779394,121.3689649155744945,121.3657424517266037
329,19.3916,121.3746728521432345,121.3719364781756269,121.3689658449227409,121.3657434779588584
