Time Index,Time,C1,C2,C3,C4
31,3.68555,113.3459292835531045,113.3638469885366931,113.349842687100093,113.3249734516015224
32,3.69336,113.3458811701721629,113.3638489390440753,113.3498454981146182,113.3249771986472325
33,3.69531,113.3456826518587661,113.3638508883013003,113.3498483090915272,113.3249809456045938
34,3.70312,113.3456347640821775,113.3638528325191714,113.3498511200308911,113.324984692473592
35,3.70508,113.3454371429839824,113.3638547754871979,113.3498539309323832,113.3249884392541418
36,3.71289,113.3453894792872205,113.3638567134161264,113.3498567417962022,113.3249921859463853
37,3.71484,113.3451927493489961,113.3638586500955938,113.3498595526219646,113.3249959325502942
38,3.72266,113.3451453082211628,113.3638605817363754,113.3498623634097981,113.3249996790658116
39,3.72461,113.3449494634420631,113.3638625121279091,113.3498651741594045,113.3250034254930796
40,3.73242,113.344925848113391,113.3638634748143375,113.3498665795397216,113.3250052987173859
41,3.7334,113.3447297105812765,113.3638644371884965,113.349867984910361,113.325007171919637
42,3.74121,113.3447061945125824,113.3638653970400867,113.3498693902715075,113.3250090450997902
43,3.74219,113.344510846461219,113.3638663565794786,113.3498707956229481,113.3250109182579024
44,3.75,113.3444874290540128,113.3638673135964439,113.3498722009647679,113.3250127913939309
45,3.75098,113.3442928657292015,113.3638682703013245,113.3498736062968959,113.3250146645078331
46,3.75879,113.3442695463898531,113.36386922448375,113.3498750116193605,113.3250165375996943
47,3.75977,113.3440757630754518,113.3638701783542189,113.3498764169320765,113.3250184106694434
48,3.76758,113.344052541215035,113.363871129702332,113.3498778222350865,113.3250202837171514
49,3.76855,113.3438595332326599,113.3638720807385312,113.3498792275282483,113.32502215674279
50,3.77637,113.3438479694647896,113.3638725549979398,113.3498799301761011,113.3250230932582951
51,3.77686,113.3436551467092386,113.3638730291794019,113.3498806328214812,113.3250240297683007
52,3.78467,113.3436436285432052,113.3638735020987127,113.3498813354644597,113.3250249662727356
53,3.78516,113.3434515311947592,113.3638739749401338,113.3498820381049512,113.3250259027716709
54,3.79297,113.3434400583734742,113.3638744465195458,113.3498827407429417,113.3250268392651066
55,3.79346,113.3432486823468111,113.3638749180210255,113.3498834433784879,113.3250277757530142
56,3.80127,113.3432372546151186,113.3638753882604817,113.3498841460115329,113.3250287122354081
57,3.80176,113.3430465958556539,113.3638758584219914,113.3498848486421196,113.3250296487122597
58,3.80957,113.3430352129602596,113.3638763273215062,113.3498855512701624,113.3250305851835691
59,3.81006,113.3429401565570771,113.3638765617328943,113.3498859025845036,113.3250310534199627
60,3.81396,113.3429285247593015,113.3638767958289009,113.3498862538981911,113.3250315216548927
61,3.81445,113.342833656621977,113.363877029885515,113.3498866052112817,113.3250319898885294
62,3.81836,113.342822048355103,113.363877263626776,113.3498869565237044,113.3250324581206741
63,3.81885,113.3427273679250362,113.3638774973287724,113.3498873078355444,113.3250329263515397
64,3.82275,113.3427157831192886,113.3638777307153589,113.3498876591467592,113.3250333945809842
65,3.82324,113.3426212898401673,113.3638779640626666,113.3498880104572919,113.3250338628090361
66,3.82715,113.3426097284260265,113.3638781970945359,113.3498883617672277,113.3250343310357238
67,3.82764,113.3425154217435988,113.3638784300871407,113.3498887130765098,113.3250347992610756
68,3.83154,113.3425038836518866,113.3638786627643213,113.3498890643852235,113.3250352674849921
69,3.83203,113.342456802702543,113.3638787790834215,113.3498892400396159,113.3250355015971138
70,3.83398,113.3424451411862037,113.363878895323694,113.3498894156938661,113.3250357357089371
71,3.83447,113.3423981118439769,113.3638790115442987,113.3498895913479743,113.3250359698203908
72,3.83643,113.3423864632264326,113.3638791276860189,113.3498897670018692,113.3250362039314183
73,3.83691,113.3423394854065265,113.3638792438080998,113.3498899426556505,113.32503643804219
74,3.83887,113.3423278496667166,113.3638793598512677,113.3498901183092613,113.325036672152649
75,3.83936,113.3422809232845196,113.3638794758747821,113.3498902939626873,113.3250369062626675
76,3.84131,113.3422693004012132,113.3638795918194404,113.3498904696159997,113.3250371403724159
77,3.8418,113.3422458577595648,113.3638796497819357,113.349890557442663,113.3250372574273257
78,3.84277,113.3422341743871726,113.3638797077247631,113.3498906452692836,113.3250373744821076
79,3.84326,113.3422107471422748,113.3638797656577282,113.3498907330958616,113.3250374915368752
80,3.84424,113.3421990714659131,113.3638798235710112,113.3498908209223828,113.325037608591515
81,3.84473,113.3421756596024608,113.3638798814743893,113.3498909087489039,113.3250377256460695
82,3.8457,113.342163991614612,113.3638799393580712,113.3498909965753825,113.3250378427005529
83,3.84619,113.3421405951175984,113.3638799972319191,113.34989108440179,113.3250379597549085
84,3.84717,113.3421289348107308,113.3638800550860282,113.3498911722281832,113.3250380768092498
85,3.84766,113.3421172429606258,113.3638800840081728,113.3498912161413443,113.3250381353363849
86,3.84814,113.3421055536690858,113.3638801129253579,113.3498912600545765,113.3250381938635059
87,3.84863,113.342093866935187,113.3638801418376829,113.3498913039677376,113.325038252390641
88,3.84912,113.3420821827581193,113.363880170744963,113.3498913478809129,113.3250383109177335
89,3.84961,113.3420705011370444,113.3638801996473973,113.3498913917941024,113.3250383694447976
90,3.8501,113.3420588220711238,113.3638802285449003,113.3498914357072351,113.325038427971819
91,3.85059,113.3420471455595191,113.3638802574375006,113.3498914796203678,113.3250384864988973
92,3.85107,113.3420354716013492,113.3638802863251271,113.3498915235335147,113.325038545025933
93,3.85156,113.3420238001958467,113.3638803152078367,113.349891567446619,113.325038603552855
94,3.85205,113.3420121313421447,113.3638803440856151,113.349891611359709,113.3250386620798196
95,3.85254,113.3420004650394333,113.3638803729584481,113.3498916552728275,113.3250387206067984
96,3.85303,113.3419888012868313,113.3638804018263642,113.3498916991858891,113.3250387791337062
97,3.85352,113.3419771400835003,113.3638804306893775,113.349891743098965,113.3250388376606139
98,3.854,113.3419654814287298,113.3638804595474454,113.3498917870120266,113.3250388961875359
99,3.85449,113.3419538253214824,113.363880488400568,113.3498918309251309,113.325038954714401
100,3.85498,113.341942171761076,113.3638805172487452,113.3498918748381641,113.3250390132411667
101,3.85547,113.3419305207466152,113.3638805460920622,113.3498919187512115,113.3250390717680034
102,3.85596,113.3419188722772901,113.3638805749303913,113.3498919626642163,113.3250391302947691
103,3.85645,113.3419072263522622,113.363880603763775,113.3498920065772211,113.3250391888215773
104,3.85693,113.3418955829707215,113.3638806325922843,113.3498920504902259,113.3250392473483004
105,3.85742,113.336249958921826,113.3638953877915299,113.3499145276705633,113.3250691990240426
106,4.10742,113.3362570690310491,113.3639088509944912,113.3499370022308312,113.3250991450645131
107,4.10791,113.3336529336745713,113.3639155827889766,113.3499482396019573,113.325114118771765
108,4.23291,113.333651809823877,113.363921991750729,113.3499594762336926,113.3251290910714886
109,4.2334,113.3311789404830137,113.3639283999538065,113.3499707120832483,113.3251440619611827
110,4.3584,113.331178334181061,113.3639344854271513,113.3499819471512211,113.3251590314442296
111,4.35889,113.3299881211615485,113.3639375279652057,113.3499875646655966,113.3251665163573136
112,4.42139,113.3299833321671457,113.3639404898442535,113.3499931819741136,113.3251740009191195
113,4.42188,113.3288224904600412,113.3639434512472661,113.3499987990711588,113.3251814851282262
114,4.48438,113.3288179321537115,113.3639463320052698,113.3500044159571161,113.3251889689862537
115,4.48486,113.3276853877970467,113.3639492122975554,113.3500100326263009,113.3251964524917241
116,4.54736,113.3276810517772901,113.3639520119592845,113.3500156490790687,113.3252039356462149
117,4.54785,113.3271250964058652,113.3639534115964551,113.3500184572926059,113.3252076772661923
118,4.5791,113.3271186486360307,113.3639547910792231,113.3500212654506782,113.3252114187985313
119,4.57959,113.3265694392802914,113.3639561702915586,113.3500240735526177,113.325215160242621
120,4.61084,113.3265630972090179,113.3639575293513957,113.3500268815984242,113.3252189015990723
121,4.61133,113.3260205118277355,113.363958888142264,113.3500296895874442,113.3252226428673737
122,4.64258,113.3260142735466189,113.3639602267824671,113.3500324975196776,113.3252263840480509
123,4.64307,113.3257454401082356,113.36396089597703,113.3500339014815665,113.3252282546490335
124,4.65869,113.3257381418848553,113.3639615601344133,113.3500353054291168,113.3252301252280745
125,4.65918,113.3254709446609638,113.3639622241461069,113.3500367093621861,113.325231995785046
126,4.6748,113.3254636976350298,113.3639628831208199,113.3500381132808599,113.3252338663201328
127,4.67529,113.3251981217344451,113.3639635419500991,113.3500395171849391,113.3252357368332355
128,4.69092,113.3251909254405234,113.363964195742625,113.3500409210745516,113.3252376073243823
129,4.69141,113.3249269561522965,113.3639648493898591,113.3500423249494986,113.3252394777934882
130,4.70703,113.3249198101304103,113.3639654980005815,113.350043728809851,113.3252413482407235
131,4.70752,113.3246574329210148,113.3639661464662396,113.3500451326555236,113.3252432186658893
132,4.72314,113.324650336716914,113.3639667898956276,113.3500465364864596,113.3252450890691989
133,4.72363,113.3245197466575007,113.3639671115398784,113.3500472384006628,113.3252460242735111
134,4.73145,113.3245121192978786,113.3639674319251611,113.3500479403111996,113.3252469594722527
135,4.73193,113.3243819337789375,113.3639677522347853,113.3500486422179705,113.3252478946656367
136,4.73975,113.3243743317158163,113.3639680712853846,113.3500493441210892,113.3252488298534502
137,4.74023,113.3242445488607899,113.3639683902603963,113.3500500460204279,113.3252497650357355
138,4.74805,113.32423697197693,113.3639687079764542,113.3500507479161286,113.325250700212564
139,4.74854,113.3241722339260775,113.3639688667971797,113.3500510988636165,113.3252511678016674
140,4.75244,113.3241643919088517,113.3639690253031631,113.3500514498101666,113.325251635389364
141,4.75293,113.3240997597151249,113.3639691837705925,113.3500518007557645,113.3252521029757531
142,4.75684,113.3240919309312744,113.3639693419232231,113.3500521517005097,113.3252525705606786
143,4.75732,113.3240274043353963,113.3639695000372711,113.3500525026442318,113.3252530381443108
144,4.76123,113.3240195887525061,113.3639696578365772,113.3500528535871013,113.3252535057265504
145,4.76172,113.3239551674960666,113.363969815597315,113.3500532045290043,113.3252539733073689
146,4.76562,113.3239473650817928,113.3639699730432824,113.3500535554699553,113.3252544408868658
147,4.76611,113.3238830489071631,113.3639701304506815,113.3500539064099542,113.3252549084649843
148,4.77002,113.3238752596293892,113.3639702875433244,113.3500542573490293,113.3252553760417385
149,4.77051,113.3238431423293235,113.3639703660704754,113.3500544328184816,113.325255609830208
150,4.77246,113.3238352210836268,113.3639704445189835,113.3500546082877065,113.3252558436184216
151,4.77295,113.3238031328731381,113.3639705229479091,113.3500547837566614,113.3252560774062943
152,4.7749,113.3237952188989652,113.3639706012982202,113.3500549592254316,113.3252563111937832
153,4.77539,113.3237631597387036,113.3639706796290056,113.350055134693946,113.3252565449809453
154,4.77734,113.3237552530262775,113.3639707578811198,113.3500553101621904,113.3252567787677663
155,4.77783,113.3237232228767368,113.3639708361137082,113.3500554856302358,113.3252570125542604
156,4.77979,113.3237153234161667,113.3639709142675969,113.3500556610980539,113.3252572463403709
157,4.78027,113.3236833222380824,113.3639709924020593,113.3500558365656303,113.3252574801261687
158,4.78223,113.3236754300195628,113.3639710704577368,113.3500560120329226,113.3252577139115687
159,4.78271,113.3236594410084024,113.3639711094758837,113.3500560997666042,113.3252578308043752
160,4.78369,113.3236514834928812,113.3639711484743628,113.3500561875002006,113.3252579476970539
161,4.78418,113.3236355031592808,113.3639711874630223,113.3500562752337117,113.3252580645896757
162,4.78516,113.3236275499815378,113.3639712264320139,113.3500563629671518,113.3252581814821838
163,4.78564,113.3236115783184772,113.3639712653912142,113.3500564507005919,113.3252582983745782
164,4.78662,113.3236036294751159,113.3639713043307609,113.3500565384339325,113.3252584152669158
165,4.78711,113.3235876664755466,113.363971343260431,113.350056626167202,113.3252585321591965
166,4.78809,113.3235797219629575,113.363971382170476,113.3500567139004431,113.3252586490513352
167,4.78857,113.3235637676198451,113.3639714210707155,113.3500568016336132,113.3252587659434312
168,4.78955,113.3235558274345891,113.3639714599513013,113.350056889366769,113.3252588828354135
169,4.79004,113.3235478538683907,113.3639714793866773,113.3500569332332617,113.3252589412814331
170,4.79053,113.3235398817442672,113.3639714988171505,113.3500569770998396,113.3252589997274242
171,4.79102,113.323531911061778,113.3639715182427068,113.3500570209663607,113.3252590581733728
172,4.7915,113.323523941820568,113.3639715376633745,113.3500570648328676,113.3252591166193071
173,4.79199,113.3235159740201539,113.3639715570790685,113.3500571086993318,113.325259175065213
174,4.79248,113.3235080076602088,113.3639715764898739,113.3500571525658245,113.3252592335111189
175,4.79297,113.3235000427403492,113.3639715958957339,113.3500571964322887,113.3252592919570247
176,4.79346,113.3234920792602054,113.363971615296748,113.3500572402986961,113.3252593504028596
177,4.79395,113.3234841172193228,113.3639716346927742,113.3500572841651604,113.3252594088487086
178,4.79443,113.3234761566173603,113.3639716540839117,113.3500573280315677,113.325259467294515
179,4.79492,113.3234681974538915,113.3639716734701466,113.3500573718979751,113.3252595257403215
180,4.79541,113.3234602397285755,113.3639716928513792,113.3500574157643541,113.3252595841860852
181,4.7959,113.3234522834409717,113.3639717122278654,113.3500574596307331,113.3252596426318206
182,4.79639,113.3234443285907957,113.3639717315992925,113.3500575034971263,113.3252597010775418
183,4.79688,113.323436375177522,113.3639717509658311,113.3500575473634484,113.3252597595233055
184,4.79736,113.3234284232007809,113.363971770327467,113.3500575912297421,113.3252598179689841
185,4.79785,113.3234204726602457,113.3639717896841859,113.3500576350960927,113.32525987641462
186,4.79834,113.3234125235555325,113.3639718090359736,113.3500576789624006,113.3252599348602985
187,4.79883,113.3195223731875956,113.3639817126225608,113.3500801322371245,113.3252898450482036
188,5.04883,113.3195329503264901,113.3639903276115177,113.3501025816291019,113.3253197496272122
189,5.04932,113.3159719993881964,113.3639989442900742,113.3501250268004696,113.3253496485945391
190,5.29932,113.3159832354474617,113.3640062734898777,113.3501474677546241,113.3253795419593786
191,5.2998,113.315976575902468,113.3640062878127139,113.3501475115879202,113.3253796003611882
192,5.30029,113.3159699174586734,113.3640063021307185,113.3501475554212163,113.3253796587628841
193,5.30078,113.3159632601158222,113.3640063164437777,113.3501475992545124,113.3253797171646227
194,5.30127,113.3159566038736443,113.3640063307519057,113.3501476430877943,113.3253797755663612
195,5.30176,113.3159499487318698,113.3640063450551736,113.3501476869210194,113.3253798339680287
196,5.30225,113.3159432946902569,113.3640063593535103,113.3501477307542302,113.325379892369682
197,5.30273,113.315936641748479,113.3640063736469301,113.3501477745874269,113.3253799507712927
198,5.30322,113.3159299899062233,113.3640063879354187,113.3501478184206661,113.325380009172946
199,5.30371,113.3159233391633904,113.3640064022191041,113.3501478622537775,113.3253800675746135
200,5.3042,113.3159166895194971,113.3640064164977872,113.3501479060869741,113.3253801259761389
201,5.30469,113.3159100409744013,113.3640064307715676,113.3501479499200997,113.3253801843777211
202,5.30518,113.315903393527833,113.3640064450404878,113.3501479937531826,113.3253802427792607
203,5.30566,113.3158967471794796,113.3640064593044627,113.3501480375863224,113.3253803011807292
204,5.30615,113.315890101929071,113.3640064735635207,113.3501480814193769,113.3253803595822404
205,5.30664,113.315883457776323,113.3640064878177469,113.3501481252524741,113.3253804179837374
206,5.30713,113.3158768147210935,113.3640065020669709,113.3501481690855144,113.3253804763851633
207,5.30762,113.3158701727629563,113.3640065163113206,113.3501482129185263,113.3253805347866319
208,5.30811,113.3158635319016554,113.3640065305507392,113.3501482567515524,113.3253805931880294
209,5.30859,113.3158568921369636,113.3640065447852976,113.3501483005845927,113.3253806515894269
210,5.30908,113.3158502534685681,113.3640065590149106,113.3501483444175477,113.3253807099907675
211,5.30957,113.3158436158962843,113.3640065732396209,113.3501483882505312,113.325380768392094
212,5.31006,113.3158369794197853,113.3640065874594285,113.350148432083472,113.3253808267934346
213,5.31055,113.3158303440387584,113.3640066016743333,113.3501484759163702,113.3253808851947326
214,5.31104,113.3158237097530332,113.3640066158842785,113.350148519749311,113.3253809435960022
215,5.31152,113.3158170765622117,113.364006630089392,113.3501485635822092,113.3253810019973002
216,5.31201,113.3158104444661518,113.3640066442895744,113.3501486074150932,113.3253810603985698
217,5.3125,113.3158038134644983,113.3640066584848398,113.3501486512479204,113.3253811187997542
218,5.31299,113.3157971835570663,113.3640066726752025,113.3501486950808186,113.3253811772009527
219,5.31348,113.3157905547435007,113.3640066868606624,113.3501487389135889,113.3253812356021513
220,5.31396,113.3157839270234888,113.3640067010412196,113.3501487827463876,113.3253812940032788
221,5.31445,113.3157773003969453,113.3640067152168598,113.350148826579229,113.3253813524044205
222,5.31494,113.3157706748634581,113.3640067293875688,113.3501488704119851,113.3253814108055337
223,5.31543,113.315764050422743,113.3640067435533751,113.3501489142447411,113.3253814692066186
224,5.31592,113.3157574270746011,113.3640067577142929,113.3501489580774546,113.3253815276077034
225,5.31641,113.3157508048187054,113.3640067718702795,113.3501490019101823,113.3253815860087315
226,5.31689,113.3157441836548287,113.3640067860213776,113.3501490457429099,113.3253816444097737
227,5.31738,113.3157375635827293,113.3640068001675871,113.3501490895755666,113.3253817028107591
228,5.31787,113.315730944602052,113.3640068143088371,113.3501491334082516,113.3253817612117729
229,5.31836,113.3124791734722265,113.3640140505103773,113.3501715694689267,113.3254116485552601
230,5.56836,113.3124910294413326,113.3640200005531966,113.3501940009534508,113.3254415303027258
231,5.56885,113.3124423118803747,113.3640200935969062,113.3501943514650208,113.3254419973323763
232,5.57275,113.3124364724097006,113.364020186326826,113.3501947019753544,113.3254424643605915
233,5.57324,113.3124121405281386,113.3640202326728996,113.3501948772303223,113.3254426978749052
234,5.5752,113.3124061653460188,113.3640202789405009,113.3501950524849775,113.3254429313888352
235,5.57568,113.3123818526547666,113.3640203251887471,113.3501952277393201,113.3254431649024525
236,5.57764,113.312375882270004,113.3640203713585493,113.3501954029933785,113.3254433984157004
237,5.57812,113.31235158874631,113.3640204175090673,113.3501955782470958,113.3254436319286071
238,5.58008,113.3123456231532344,113.3640204635810846,113.3501957535005715,113.3254438654412297
239,5.58057,113.3123213487744039,113.3640205096337894,113.3501959287537062,113.3254440989534544
240,5.58252,113.3123153879674021,113.3640205556080218,113.3501961040065851,113.3254443324653096
241,5.58301,113.3123032584306031,113.3640205785855102,113.3501961916329179,113.3254444492213651
242,5.58398,113.3122972302294471,113.3640206015433591,113.3501962792592082,113.3254445659772358
243,5.58447,113.3122851064296128,113.3640206244915163,113.3501963668854557,113.3254446827330781
244,5.58545,113.3122790810965057,113.3640206474200198,113.3501964545115754,113.3254447994887926
245,5.58594,113.3122669630296144,113.3640206703387179,113.3501965421376383,113.3254449162444786
246,5.58691,113.3122609405624388,113.364020693237876,113.3501966297636727,113.3254450330000225
247,5.5874,113.3122548839172055,113.3640207046825594,113.3501966735766189,113.32544509137783
248,5.58789,113.3122488282273679,113.3640207161223117,113.3501967173895935,113.3254451497555806
249,5.58838,113.3122427734926703,113.364020727557218,113.3501967612025254,113.3254452081333596
250,5.58887,113.3122367197129137,113.3640207389872074,113.3501968050154716,113.3254452665110534
251,5.58936,113.3122306668878707,113.3640207504122941,113.3501968488283751,113.3254453248887472
252,5.58984,113.3122246150173282,113.3640207618324496,113.3501968926412644,113.3254453832664552
253,5.59033,113.3122185641010162,113.3640207732477307,113.3501969364541253,113.3254454416441064
254,5.59082,113.3122125141387357,113.3640207846581092,113.3501969802670004,113.3254455000217433
255,5.59131,113.3122064651302878,113.3640207960635706,113.3501970240797903,113.3254455583994087
256,5.5918,113.3122004170753883,113.3640208074641151,113.3501970678926369,113.3254456167769604
257,5.59229,113.3121943699739234,113.3640208188597853,113.3501971117054268,113.3254456751545547
258,5.59277,113.3121883238255805,113.3640208302505386,113.3501971555181456,113.3254457335320922
259,5.59326,113.3121822786300754,113.3640208416363748,113.3501971993309354,113.3254457919096581
260,5.59375,113.3121762343872803,113.364020853017351,113.3501972431436684,113.3254458502871529
261,5.59424,113.3121701910969961,113.364020864393396,113.3501972869564156,113.3254459086646619
262,5.59473,113.3121641487589244,113.3640208757645524,113.3501973307690918,113.3254459670421568
263,5.59521,113.3121581073728521,113.3640208871307777,113.3501973745817679,113.3254460254195806
264,5.5957,113.312152066938566,113.3640208984921429,113.3501974183944583,113.3254460837970043
265,5.59619,113.3121037776207345,113.3640209893433592,113.3501977688942191,113.3254465508132967
266,5.6001,113.3120979916920277,113.3640210798808852,113.3501981193928572,113.3254470178281963
267,5.60059,113.3120738735785835,113.3640211251306908,113.3501982946419417,113.3254472513358166
268,5.60254,113.3120679518363971,113.3640211703021095,113.3501984698907279,113.3254474848430817
269,5.60303,113.3120438526611906,113.3640212154542155,113.3501986451391872,113.3254477183500484
270,5.60498,113.3120379356533363,113.3640212605278776,113.3501988203873481,113.3254479518566313
271,5.60547,113.3120258936358766,113.3640212830550382,113.3501989080113788,113.3254480686099441
272,5.60645,113.3120199091868443,113.3640213055626162,113.3501989956353526,113.3254481853632285
273,5.60693,113.3120078728444611,113.3640213280604172,113.3501990832592412,113.3254483021163992
274,5.60791,113.3120018912326117,113.3640213505385788,113.3501991708830445,113.3254484188694988
275,5.6084,113.3119898605613542,113.3640213730070343,113.3501992585067768,113.3254485356224706
276,5.60938,113.3119838817845277,113.3640213954558931,113.3501993461304238,113.3254486523753854
277,5.60986,113.3119778688113826,113.3640214066754339,113.3501993899422473,113.3254487107518855
278,5.61035,113.3119718567833587,113.3640214178900862,113.3501994337540566,113.3254487691282719
279,5.61084,113.3119658457001719,113.3640214290997932,113.3501994775657948,113.3254488275047152
280,5.61133,113.311959835561666,113.36402144030464,113.3501995213775331,113.3254488858810873
281,5.61182,113.3119538263676276,113.3640214515045841,113.3501995651892713,113.3254489442575021
282,5.6123,113.3119478181177158,113.3640214626996254,113.3501996090009811,113.3254490026338459
283,5.61279,113.311941810811831,113.3640214738897498,113.3501996528126767,113.3254490610102181
284,5.61328,113.3119358044497034,113.364021485074943,113.3501996966243865,113.3254491193865192
285,5.61377,113.311929799031148,113.3640214962552761,113.3501997404360253,113.3254491777627919
286,5.61426,113.311923794555895,113.3640215074307065,113.3501997842476499,113.3254492361390788
287,5.61475,113.3119177910237454,113.3640215186012057,113.3501998280593028,113.3254492945153373
288,5.61523,113.3119117884344291,113.3640215297668306,113.3501998718708847,113.3254493528915532
289,5.61572,113.3119057867878752,113.36402154092751,113.3501999156824951,113.3254494112677833
290,5.61621,113.3118997860836998,113.3640215520833721,113.3501999594940344,113.3254494696439707
291,5.6167,113.311893786321761,113.3640215632342461,113.3502000033055737,113.3254495280201724
292,5.61719,113.3111334941051069,113.3640229898397678,113.3502056107924005,113.3254569993006413
293,5.67969,113.3111320798074786,113.3640243361362536,113.3502112179682797,113.3254644702319069
294,5.68018,113.311038117442493,113.3640245044024368,113.3502119188685526,113.3254654041499094
295,5.68799,113.3110327800580848,113.3640246714140289,113.350212619763866,113.3254663380624976
296,5.68848,113.3109858934026164,113.3640247548838573,113.3502129702105634,113.3254668050194738
297,5.69238,113.3109802828458896,113.3640248380400095,113.3502133206560245,113.3254672719750573
298,5.69287,113.3109334614654244,113.364024921158304,113.3502136711002919,113.3254677389292908
299,5.69678,113.3109278590699489,113.3640250039630217,113.3502140215432661,113.3254682058821032
300,5.69727,113.3109044737251736,113.3640250453465086,113.3502141967645116,113.3254684393587013
301,5.69922,113.3108987351682515,113.3640250866515373,113.3502143719854729,113.3254686728350009
302,5.69971,113.3108753679061493,113.364025127937353,113.3502145472061216,113.3254689063108884
303,5.70166,113.3108696338697996,113.3640251691447389,113.3502147224264434,113.3254691397864633
304,5.70215,113.3108462846694948,113.3640252103327839,113.3502148976464383,113.3254693732616829
305,5.7041,113.3108405551483884,113.3640252514424134,113.3502150728661491,113.3254696067365757
306,5.70459,113.3108288877681673,113.3640252719876287,113.3502151604759405,113.3254697234740718
307,5.70557,113.3108230906063199,113.364025292513233,113.3502152480856608,113.32546984021144
308,5.70605,113.3108114286388997,113.3640253130290745,113.3502153356952959,113.325469956948794
309,5.70703,113.3108056341829553,113.3640253335253334,113.3502154233048458,113.3254700736860201
310,5.70752,113.3107939776245559,113.3640253540117442,113.3502155109143104,113.3254701904231467
311,5.7085,113.3107881858727524,113.3640253744786435,113.3502155985237181,113.3254703071602023
312,5.70898,113.3107765347196221,113.3640253949358083,113.3502156861330832,113.3254704238971868
313,5.70996,113.3107707456700126,113.3640254153733053,113.350215773742292,113.3254705406340719
314,5.71045,113.3107649223452427,113.3640254255872293,113.3502158175469248,113.3254705990025144
315,5.71094,113.3107590999212135,113.3640254357962078,113.3502158613515149,113.3254706573709711
316,5.71143,113.3107532783978826,113.3640254460002978,113.3502159051560909,113.325470715739371
317,5.71191,113.3107474577750224,113.3640254561994709,113.3502159489606242,113.3254707741077567
318,5.7124,113.3107416380523063,113.3640254663937696,113.3502159927651718,113.3254708324761282
319,5.71289,113.3107358192296488,113.3640254765831656,113.3502160365696625,113.3254708908444854
320,5.71338,113.3107300013066947,113.3640254867676731,113.3502160803741958,113.3254709492128001
321,5.71387,113.3107241842834014,113.3640254969472636,113.3502161241786439,113.3254710075811289
322,5.71436,113.3107183681594705,113.3640255071219372,113.350216167983092,113.3254710659493867
323,5.71484,113.3107125529346746,113.3640255172917506,113.3502162117875116,113.3254711243176445
324,5.71533,113.3107067386088715,113.3640255274566471,113.3502162555919739,113.3254711826858596
325,5.71582,113.3107009251818482,113.3640255376166124,113.3502162993963367,113.325471241054089
326,5.71631,113.3106951126533772,113.3640255477717318,113.3502163432007563,113.3254712994222473
327,5.7168,113.3106893010232312,113.3640255579219058,113.3502163870050765,113.3254713577904482
328,5.71729,113.310683490291197,113.3640255680672198,113.3502164308094393,113.325471416158635
