Time Index,Time,C1,C2,C3,C4
1,0,0,0,0,0
2,0.5,62.9190634911811983,62.9071888718389474,-nan,-nan
3,1,62.9298895688032545,62.9217005752656888,62.9061618354555918,-nan
4,1.5,62.9406443529079311,62.9362337156956428,62.9225145068089446,62.9051348668537855
5,2,62.9513160802834193,62.9507215206625048,62.9389143205664041,62.9225947645047938
6,2.5,62.9619188495534203,62.9651479807028593,62.9552861531400438,62.9401174319602958
7,3,62.9724526091767558,62.9795317872339169,62.9716119936469312,62.9576227521022957
8,3.5,62.9726372656547468,62.9798251535463507,62.972009840758119,62.9581519181277187
9,3.50781,62.9724039647709617,62.9798343511873426,62.972022343648824,62.958168596335355
10,3.52344,62.9722927818411122,62.9798435041714129,62.9720348453379586,62.958185271384508
11,3.53125,62.9720621489403456,62.9798526349769361,62.9720473458145023,62.9582019432759168
12,3.54688,62.9720071693911052,62.9798571784168075,62.9720535963186805,62.9582102796005572
13,3.55078,62.9717739470498188,62.9798617163181191,62.9720598465154637,62.9582186151359622
14,3.56641,62.9717195184246989,62.9798662318368869,62.9720660964041699,62.9582269498831337
15,3.57031,62.9714884738964926,62.9798707418223032,62.9720723459819709,62.9582352838416028
16,3.58594,62.9714345885265345,62.979875229430931,62.9720785952482345,62.9582436170123927
17,3.58984,62.9712056915763441,62.9798797115115079,62.9720848442000545,62.9582519493950983
18,3.60547,62.9711523419343351,62.9798841712211726,62.9720910928368411,62.9582602809906149
19,3.60938,62.9709255628841831,62.9798886254080585,62.9720973411557168,62.9582686117985943
20,3.625,62.9708727415812461,62.9798930572299582,62.9721035891560348,62.9582769418199888
21,3.62891,62.9707601901944685,62.9798952704697754,62.9721067132140178,62.9582811069255044
22,3.63672,62.970705274907985,62.9798974781197387,62.9721098371914749,62.9582852718343275
23,3.64062,62.9705933466818877,62.9798996829876003,62.9721129610880155,62.9582894365464938
24,3.64844,62.9705387421873226,62.9799018822664536,62.9721160849035257,62.9582936010620386
25,3.65234,62.9704274319990205,62.9799040787640152,62.9721192086376078,62.9582977653810261
26,3.66016,62.9703731357445875,62.9799062696734993,62.9721223322900983,62.9583019295034134
27,3.66406,62.97026243852725,62.9799084578025301,62.9721254558606205,62.9583060934293144
28,3.67188,62.97020844798908,62.9799106403443858,62.9721285793490608,62.9583102571587006
29,3.67578,62.9700983587309793,62.9799128201066338,62.9721317027550072,62.958314420691643
30,3.68359,62.9700715028844371,62.9799139072164067,62.9721332644712604,62.9583165024818996
31,3.68555,62.969960713085058,62.9799149936314961,62.972134826166716,62.9583185842230648
32,3.69336,62.9699339834289802,62.9799160772467062,62.9721363878414522,62.9583206659151244
33,3.69531,62.9698236954770891,62.9799171601673891,62.9721379494952913,62.9583227475581069
34,3.70312,62.9697970911567637,62.979918240288427,62.9721395111282689,62.9583248291519908
35,3.70508,62.9696873016577641,62.9799193197151084,62.9721410727402144,62.9583269106967407
